district,id,description,Longitude,Latitude
Ciudad Lineal,687,POETA BLAS DE OTERO - MARIA TERESA SAENZ DE H.,-3.65506693295065,40.42169034161157
Ciudad Lineal,1019,POETA BLAS DE OTERO - FELIX RODRIGUEZ DE LA  FUENTE,-3.65482225811442,40.42075893427363
Ciudad Lineal,982,POETA BLAS DE OTERO - SANTA IRENE,-3.65295513406244,40.42054524949322
Ciudad Lineal,705,POETA BLAS DE OTERO - PABLO LAFARGUE,-3.65176562903066,40.42196536822433
Ciudad Lineal,620,AV. DAROCA - SANTA PRISCA - CEMENTERIO,-3.6473602814952,40.42717086561965
Ciudad Lineal,341,AV. DAROCA - LAGO CONSTANZA,-3.6456922300601,40.4266085019731
Ciudad Lineal,1515,LUIS RUIZ - FRANCISCO RIOJA,-3.63798171036632,40.43036167055588
Ciudad Lineal,1516,LUIS RUIZ - BRAULIO GUTIERREZ,-3.63693100265307,40.42914493611694
Ciudad Lineal,907,EZEQUIEL SOLANA - SERVANDO BATANERO,-3.6444739407374,40.43005540928245
Ciudad Lineal,881,AV. DAROCA - FRANCISCO LARGO CABALLERO,-3.63931370667883,40.42337615694606
Ciudad Lineal,1519,EMILIO FERRARI - ESTEBAN COLLANTES,-3.64123362489111,40.43131168981034
Ciudad Lineal,457,EZEQUIEL SOLANA - VITAL AZA,-3.6450114142135,40.43076577761074
Ciudad Lineal,456,VITAL AZA - GUTIERRE CETINA,-3.64269805452526,40.43173711409616
Ciudad Lineal,357,EMILIO FERRARI - VITAL AZA,-3.64185304418654,40.43209304843878
Ciudad Lineal,585,VITAL AZA - LUIS RUIZ,-3.63991699854027,40.43290059345187
Ciudad Lineal,721,VITAL AZA - JOSE ARCONES GIL,-3.63800408998,40.43365980740393
Ciudad Lineal,1782,ASCAO - PL. VILAFLOR,-3.63570415646796,40.4324141689323
Ciudad Lineal,1104,FRANCISCO LARGO CABALLERO - NICOLAS SALMERON,-3.63566009419677,40.42316370172756
Ciudad Lineal,1546,SANTA GENOVEVA 46 - P.P.,-3.6501040754375,40.42242849476909
Ciudad Lineal,673,AV. DAROCA - APOSTOL SANTIAGO,-3.65454078158614,40.42958103886706
Ciudad Lineal,1055,AV. DAROCA - VEREDA DEL CARMEN,-3.65176486986756,40.42920696089493
Ciudad Lineal,1695,AV. DAROCA -  MIGUEL UNAMUNO - P.P.,-3.65041346817915,40.42863722354237
Ciudad Lineal,2131,RICARDO ORTIZ - SAN EMILIO,-3.65802955169742,40.42613572570276
Ciudad Lineal,2151,RICARDO ORTIZ - MONTEJURRA - SAN SECUNDINO,-3.65770710890639,40.42474668254927
Hortaleza,994,CARRIL CONDE 80 - P.P.,-3.65413705983593,40.46149857230973
Hortaleza,950,CTRA. CANILLAS - CARRIL CONDE,-3.65296437697592,40.46350991696782
Hortaleza,888,CTRA. CANILLAS - MATAPOZUELOS - P.P.,-3.65138522754039,40.46306902077649
Hortaleza,759,CTRA. CANILLAS - PEGASO,-3.64909488274811,40.46292182654439
Hortaleza,902,CTRA. CANILLAS - GOMEZNARRO,-3.64743802383726,40.46319656410522
Hortaleza,760,CRA. CANILLAS - UTRILLAS,-3.64554212437327,40.4636878502745
Hortaleza,1032,CRA. CANILLAS - JAVIER QUINTO,-3.64232696706726,40.46473170407916
Hortaleza,1146,CTRA. CANILLAS - TORQUEMADA,-3.63940510030303,40.46527058933953
Hortaleza,1131,CTRA. CANILLAS - EMIGRANTES,-3.63590693197097,40.46528371186606
Hortaleza,1449,MOTA CUERVO 70 - P.P.,-3.63175082267545,40.46483443977327
Hortaleza,1060,MOTA CUERVO 18 - P.P.,-3.63425750977952,40.46475434073803
Hortaleza,1170,SILVANO - JOSE RIZAL,-3.6382378039552,40.46252556539297
Hortaleza,1242,SILVANO - LICEO FRANCES - P.P.,-3.64267641181346,40.45931809459375
Hortaleza,1241,MOSCATELAR - SILVANO,-3.64433702966167,40.45723068992185
Hortaleza,1308,MOSCATELAR - MILAN,-3.64786216211867,40.45713506535318
Hortaleza,1251,MOSCATELAR - PARMA,-3.64955269431156,40.45714534396533
Hortaleza,1204,MOSCATELAR - ASURA - ULISES,-3.65412046721959,40.45692812717308
Hortaleza,1161,AV. MACHUPICHU - SILVANO,-3.63540121361494,40.46271419368743
Hortaleza,1415,SILVANO - JOSE DOMINGO RUS,-3.63329873864187,40.46267736419588
Hortaleza,1430,AV. MACHUPICHU - FLORENCIO CASTILLO - P.P.,-3.62767471991325,40.45980802151179
Hortaleza,1418,SILVANO - FRANCISCO MOSQUEDA,-3.62808692833327,40.46261283370814
Hortaleza,1419,SILVANO - HAENDEL,-3.62537154608786,40.46259389236251
Hortaleza,1550,AV. MACHUPICHU - MACHAQUITO,-3.62562632818541,40.45835006464391
Hortaleza,1431,AV. MACHUPICHU - PL. MANUEL RODRIGO,-3.63236493103788,40.46079186608598
Hortaleza,1429,AV. MACHUPICHU - AV. PAPA NEGRO,-3.62461072136682,40.45731482216924
Hortaleza,1292,AV. ANDES - AV. MACHUPICHU,-3.62269866585082,40.45442941184378
Hortaleza,1509,AV. ANDES - HIPERCOR,-3.61814581410692,40.45716446020933
Hortaleza,1267,AV. ANDES - AV. MANUEL AZAÑA,-3.61737916519164,40.45808700049605
Barajas,1295,AV. CONSEJO EUROPA - RIBERA LOIRA - GTA. J. BORBON,-3.61588569462982,40.45997849271327
Hortaleza,1215,GLORIETA YUCATAN - AV. ANDES,-3.62652060259441,40.45101447968853
Hortaleza,1605,SILVANO - ALCORISA,-3.63982978026906,40.46177631634494
Hortaleza,1921,MOSCATELAR - PUERTO SANTA MARIA - P.P.,-3.65071821820395,40.45715796212173
Hortaleza,1938,AV. MACHUPICHU - ANTONIO LARRAZABAL,-3.62912153779127,40.46036391583261
Hortaleza,1995,MACHUPICHU - PICEAS,-3.62319351218173,40.45528865673656
Hortaleza,1440,EMIGRANTES - TRIBALDOS,-3.63691357175317,40.46710293219571
Hortaleza,1416,SILVANO - JOAQUIN FERNANDEZ LEIVA,-3.63061896198759,40.46264391608802
Hortaleza,4660,SILVANO - CEMENTERIO - P.P.,-3.64078258267893,40.46103026925596
Hortaleza,2038,SILVANO - ANGEL CAVERO,-3.64624313057582,40.4553582641525
Hortaleza,1770,SILVANO - ESTRECHO MESINA,-3.64819484516492,40.45378953281483
Hortaleza,2086,AV. ANDES - MAHONIA,-3.61880005393017,40.45643293099709
Hortaleza,1686,AV. MADROÑOS - SOTILLO,-3.63719872863699,40.45702597223697
Ciudad Lineal,2073,ASURA - ESTRECHO  MESINA,-3.65059115389744,40.45281616632992
Ciudad Lineal,4549,ASURA - SILVANO - DIEGO DE AYLLON,-3.65005255759324,40.45202981169102
Hortaleza,1249,LOPEZ DE HOYOS - GRAN VIA DE HORTALEZA,-3.65414286085024,40.46688291424128
Hortaleza,976,LOPEZ  DE HOYOS - GUISONA,-3.65331774400794,40.46787552143147
Hortaleza,451,LOPEZ DE HOYOS - ANGEL LUIS DE LA HERRAN,-3.65151356572124,40.46976747283181
Hortaleza,707,LOPEZ DE HOYOS 472 - SOLSONA - P.P.,-3.65042593557874,40.4711639415246
Hortaleza,679,PLAZA SANTOS DE LA HUMOSA,-3.6489770098656,40.47281661120984
Hortaleza,908,MAR DE LAS ANTILLAS - MAR CASPIO - MAR NEGRO,-3.64539829905216,40.47370639599961
Hortaleza,725,MAR ANTILLAS - SANTA SUSANA,-3.64704109823436,40.47567022421605
Hortaleza,1312,SANTA VIRGILIA - SANTA SUSANA,-3.64591004330924,40.47717457772375
Hortaleza,1460,GLORIETA  FRANCISCO FERNANDEZ ORDOÑEZ,-3.64865945585752,40.46786848834893
Hortaleza,1483,MAR NEGRO - MAR DE KARA,-3.64368728103407,40.47387982186213
Hortaleza,1252,GLORIETA SANDRO PERTINI,-3.64265811876536,40.46952498667469
Hortaleza,1408,AYACUCHO - P.P. - CENTRO COMERCIAL,-3.64035326399167,40.46988176789964
Hortaleza,1407,AREQUIPA - P.P. - CENTRO COMERCIAL,-3.64066291985511,40.46902957156652
Hortaleza,1250,GLORIETA  MAR DE CRISTAL,-3.63830212746966,40.46941142042504
Hortaleza,1413,AREQUIPA - C.O.E - P.P.,-3.63420701663927,40.46861165227301
Hortaleza,1414,AYACUCHO - C.O.E. - P.P.,-3.63409615375951,40.469450650962
Hortaleza,1335,ACONCAGUA - NEVADO CUMBAL,-3.63131116385687,40.46878064354244
Hortaleza,1285,GLORIETA CHARALA,-3.63989542712114,40.4724746511684
Hortaleza,587,AV. SAN LUIS 23 - P.P.,-3.65473748812297,40.47166987000387
Hortaleza,1303,CRTA. ESTACION HORTALEZA - AV. SAN LUIS,-3.65818743267761,40.47092559460019
Hortaleza,1774,MAR DE LAS ANTILLAS - ABARZUZA - P.P.,-3.64841940052699,40.47668326352974
Hortaleza,1299,CRTA. ESTACION HORTALEZA - VIRGEN DEL CARMEN,-3.65624135520947,40.4732989477353
Hortaleza,1300,CRTA. ESTACION HORTALEZA - MONOVAR,-3.65542808883161,40.47511785881203
Hortaleza,1302,CRTA. ESTACION HORTALEZA - DOÑA GUIOMAR,-3.65428178947006,40.47683076272912
Hortaleza,1284,CRTA. ESTACION HORTALEZA 11 - P.P.,-3.65253853682062,40.4786787673193
Hortaleza,1301,CRTA. ESTACION HORTALEZA - SANTA ADELA,-3.65196558293209,40.47927675057601
Hortaleza,1268,AV. VIRGEN DEL CARMEN - TOTANA,-3.6546499036019,40.47357011444686
Hortaleza,1722,AV. SAN LUIS - TOTANA,-3.65308759538805,40.47206523659972
Hortaleza,1729,AV. SAN LUIS - LUIS BUITRAGO,-3.65077154905578,40.47271424472682
Hortaleza,1862,GRAN VIA DE HORTALEZA - TIJUANA - HAITI,-3.6466866099027,40.46838368262402
Hortaleza,1863,GRAN VIA DE HORTALEZA - HARO,-3.65118448227634,40.46723676501869
Hortaleza,1942,RIBERA DEL LOIRA - TOMAS REDONDO,-3.62683992626454,40.46904994402755
Hortaleza,1892,TOMAS REDONDO 4 - COLEGIO JUAN ZARAGÜETA - P.P.,-3.62886444060243,40.47150181152683
Hortaleza,1556,TOMAS REDONDO - TUNEL CAMINO CANILLAS,-3.62993299858818,40.47236507855005
Hortaleza,1307,SANTA VIRGILIA - GREGORIO SANCHEZ HERRAEZ,-3.63935638085865,40.47578174430326
Hortaleza,1721,GREGORIO SANCHEZ HERRAEZ - M-40,-3.63844812025872,40.47643342573323
Hortaleza,2105,GREGORIO SANCHEZ HERRAEZ - VIA DE LOS POBLADOS,-3.63711475745579,40.47749624673099
Hortaleza,2130,LOPEZ DE HOYOS 329 - P.P. - CENTRO DE MAYORES,-3.65560826922214,40.46535181201131
Hortaleza,2198,SANTA ADELA - MAR DE LAS ANTILLAS,-3.64968674953041,40.47860923370222
Hortaleza,2213,VIA DE LOS POBLADOS 1 - P.P.,-3.63741655561827,40.47680079597546
Hortaleza,2266,GRAN VIA HORTALEZA - ESTIBALIZ,-3.65244767565453,40.46710109374751
Hortaleza,2267,GRAN VIA HORTALEZA - SUCRE,-3.6448010092291,40.46889751289937
Hortaleza,4646,MAR CASPIO - ARZUA - P.P.,-3.64712516630951,40.47368061968095
Barajas,1524,AV. LOGROÑO - PAJARONES,-3.58234058828133,40.47565984574876
Barajas,1411,AV. LOGROÑO - TIMON,-3.58212727963887,40.47358946079089
Barajas,1410,AV. LOGROÑO - ALGEMESI,-3.58187852521773,40.47250355842875
Barajas,961,AV. LOGROÑO - GONZALO CESPEDES,-3.58161732758923,40.47145428118161
Barajas,1520,AV. LOGROÑO - CANAL SUEZ,-3.58152261150891,40.47058675568775
Barajas,957,AV. LOGROÑO - AV. GENERAL,-3.58142643633321,40.46930287250299
Barajas,889,AV. LOGROÑO - BAHIA DE CADIZ,-3.59289157828632,40.46065723993615
Barajas,1955,AV. LOGROÑO - GTA. VIRGEN DE LA SOLEDAD - P.P.,-3.58300189844246,40.46647409509879
Barajas,980,PSO. ALAMEDA - RAMBLA - COLEGIO,-3.59460314522965,40.45544140796684
Hortaleza,2031,AV. LOGROÑO - M-40 - P.P.,-3.60579770359026,40.45239972524705
Hortaleza,1456,AV. LOGROÑO - ACCESO PASEO ALAMEDA DE OSUNA,-3.60823727298031,40.45070849245562
Hortaleza,2093,AV. LOGROÑO - A-2,-3.60877892763711,40.44995017274183
San Blas,1047,ALCALA - CARTAGO - A-2,-3.60882038309027,40.448907795149
Hortaleza,2095,AV. LOGROÑO - LUIS DE LA MATA,-3.61189103691151,40.4499398510563
Barajas,2229,PASEO ALAMEDA DE OSUNA - JARDINES DE ARANJUEZ,-3.6009983933599,40.45402420754832
Barajas,2211,GTA. VIRGEN DE LA SOLEDAD (SUR) - P.P.,-3.58234937033498,40.4670941436717
Barajas,2210,GTA. VIRGEN DE LA SOLEDAD (NORTE) - P.P.,-3.58214161279473,40.46809293090013
Barajas,2177,AV. PARTENON - AV. CAPITAL DE ESPAÑA,-3.6162944855529,40.46382704959844
Ciudad Lineal,254,AV. DONOSTIARRA - VIRGEN DE LA ROCA,-3.65804411068593,40.43480276790498
Ciudad Lineal,640,SALVADOR MADARIAGA - ACCESO M-30,-3.65731155280063,40.43805700994509
Ciudad Lineal,1327,SALVADOR MADARIAGA - VERDAGUER GARCIA,-3.65696295950133,40.43975363018033
Ciudad Lineal,1101,AV. BADAJOZ - SALVADOR MADARIAGA,-3.65702319023105,40.44075576838538
Ciudad Lineal,1072,AV. BADAJOZ - MARTINEZ VILLERGAS,-3.65474839734997,40.44183795568881
Ciudad Lineal,1124,AV. BADAJOZ - TORRELAGUNA,-3.653506495785,40.44262064883853
Ciudad Lineal,876,AV. BADAJOZ - ARISTOTELES,-3.65238561692996,40.44330914700237
Ciudad Lineal,1334,AV. BADAJOZ - MADRE ANTONIA PARIS,-3.65188263300082,40.44367712058809
Ciudad Lineal,1475,TORRELAGUNA - CONDESA VENADITO,-3.65469755753484,40.44415538438643
Ciudad Lineal,488,PL. JOSE BANUS,-3.65580149676085,40.43456201471146
Ciudad Lineal,505,JOSE DEL HIERRO - VIRGEN LLUC,-3.65300177728093,40.43481684968999
Ciudad Lineal,479,JOSE DEL HIERRO - VIRGEN DEL SAGRARIO,-3.6497070729363,40.43653057906372
Ciudad Lineal,398,JOSE DEL HIERRO - HNOS. DE PABLO,-3.64655577916733,40.43811206167928
Ciudad Lineal,1450,VIRGEN ALEGRIA - P.P. - CENTRO COMERCIAL,-3.6571607461448,40.43359719825113
Ciudad Lineal,918,VIRGEN PORTILLO - VIRGEN ALEGRIA,-3.65555944751577,40.43532961509904
Ciudad Lineal,323,VIRGEN PORTILLO - VIRGEN SAGRARIO,-3.65061897764048,40.43763099985372
Ciudad Lineal,375,VIRGEN SAGRARIO - VIRGEN LLUC,-3.6488519044412,40.4354950758778
Ciudad Lineal,1059,HNOS. PABLO - GERMAN PEREZ CARRASCO,-3.64472385869126,40.43570808702702
Ciudad Lineal,455,HNOS. PABLO - VIRGEN PORTILLO,-3.64782334243762,40.43930338339793
Ciudad Lineal,1464,VIRGEN VAL - TORRELAGUNA,-3.649720686668,40.44048449420983
Ciudad Lineal,507,JUAN PEREZ ZUÑIGA - MARIA ZAMBRANO,-3.64942939801658,40.44139926151847
Ciudad Lineal,2057,JOSE DEL HIERRO - EMILIO GASTESI FERNANDEZ,-3.64838195967366,40.43714187234215
Ciudad Lineal,2098,JOSE DEL HIERRO - DR. VALLEJO,-3.64597514944399,40.43942957298851
San Blas,1027,AV. CANILLEJAS A VICALVARO - NECTAR,-3.61546941973899,40.44111652165648
San Blas,1138,AV. CANILLEJAS A VICALVARO - J. CAMARILLO - C. BOSFORO,-3.61457345992591,40.43948313486578
San Blas,1305,AV. CANILLEJAS A  VICALVARO - ETRURIA,-3.61249211712329,40.43572282054708
San Blas,684,AV. CANILLEJAS A VICALVARO - ARCENTALES,-3.61219341059636,40.43461667583756
San Blas,1357,AV. CANILLEJAS A VICALVARO - ALBAIDA,-3.61207504584402,40.43397923270422
San Blas,1045,AV. CANILLEJAS A VICALVARO - HINOJAL - COLEGIO,-3.61174081642049,40.4326427265434
San Blas,625,AV. CANILLEJAS A VICALVARO 101 - P.P.,-3.61138060668493,40.43105105426272
San Blas,1082,AV. CANILLEJAS A VICALVARO - ARCOS JALON,-3.61107800594336,40.42882914275241
San Blas,1153,AV. CANILLEJAS A VICALVARO - POBLADURA VALLE,-3.6113717524431,40.42697732447669
San Blas,717,AV. GUADALAJARA - AV. CANILLEJAS A VICALVARO,-3.61135827953451,40.42278896015204
San Blas,1557,AV. CANILLEJAS A VICALVARO - AQUITANIA,-3.61115835863556,40.42120298022949
San Blas,734,AV. GUADALAJARA - AMPOSTA,-3.61636369794118,40.42090970693108
San Blas,1531,AV. GUADALAJARA - SAN ROMAN VALLE,-3.62063995401275,40.41937434498801
San Blas,1628,AV. CANILLEJAS A  VICALVARO - RUSIA,-3.61150912958716,40.4239297282796
San Blas,1657,AV. GUADALAJARA - P.P. - CENTRO COMERCIAL,-3.62185353164627,40.41890898699146
San Blas,1685,AV. CANILLEJAS A VICALVARO - M-40 - P.P.,-3.61104052355494,40.41966863650808
San Blas,1684,AQUITANIA - REPUBLICA ESLOVACA,-3.61557503660589,40.41964247581455
San Blas,1683,AQUITANIA - CAPRI,-3.61982836425929,40.41810635782367
San Blas,1741,AV. GUADALAJARA 55 - P.P.,-3.6183196508803,40.42017332628129
San Blas,1762,AV. GUADALAJARA - ALBERICIA - TOSCANA,-3.61277170933597,40.42223679534584
San Blas,1768,JULIAN CAMARILLO - ALBADALEJO,-3.61740634678195,40.43859059184416
San Blas,1779,NICOLASA GOMEZ - NECTAR,-3.6136903674842,40.44169300328684
San Blas,1780,NICOLASA GOMEZ - CANAL BOSFORO,-3.61277525396164,40.44004863935948
San Blas,1859,AV. GUADALAJARA 97 - P.P.,-3.61434208052348,40.42166648741596
San Blas,1885,SUECIA - SAN MARINO,-3.6087398228054,40.42210314713764
San Blas,2042,ESFINGE - NECTAR,-3.60961769637591,40.44386709749926
San Blas,1889,AV. CANILLEJAS A VICALVARO - BUTRON,-3.6116244908939,40.42522170074938
San Blas,1895,AQUITANIA - TOSCANA,-3.61235480383094,40.4208134588479
San Blas,1943,AQUITANIA - NUERMBERG - P.P.,-3.61758506191148,40.4188998156524
San Blas,1946,AQUITANIA - RIMINI,-3.61391010712291,40.42023903310656
San Blas,2070,AV. GUADALAJARA - RUMANIA,-3.61030774409358,40.42310007218125
San Blas,2069,SUECIA - MARSELLA,-3.61029350327785,40.42152311862804
San Blas,2199,GTA. POBLADURA VALLE - ARCOS DE JALON,-3.61251325249986,40.42748094270161
San Blas,2255,AQUITANIA - SARRE,-3.61308530674583,40.4205471935609
San Blas,4644,AV. CANILLEJAS A VICALVARO - SANTA TECLA - P.P.,-3.61612120932708,40.44229279485083
Moratalaz,1626,DR. GARCIA TAPIA - RABAT,-3.6275667020906,40.40683671137141
Moratalaz,2,MARIO CABRE - OBERON,-3.63508874397986,40.40689385544425
Moratalaz,1406,DR. GARCIA TAPIA - FOBOS,-3.63512684403852,40.40820002417248
Moratalaz,1402,DR. GARCIA TAPIA - ANTONIO CUMELLA,-3.63673807808939,40.40861404648041
Moratalaz,1262,DR. GARCIA TAPIA - MOLINA SEGURA,-3.63834225245701,40.40903212030585
Moratalaz,1040,AV. MORATALAZ - C. LDO. ANTONIO MENA,-3.64119303263367,40.40981657066784
Moratalaz,1195,DR. GARCIA TAPIA - MARROQUINA,-3.64535215970477,40.41159830351457
Moratalaz,1123,DR. GARCIA TAPIA 126 - IES. REY PASTOR - P.P.,-3.64749704225123,40.41202339674335
Ciudad Lineal,1151,FUENTE CARRANTONA -  AV. DAROCA,-3.6267588927487,40.41590354515692
Moratalaz,1510,FUENTE CARRANTONA - PROL. O'DONNELL,-3.62771065735522,40.41423743225174
Moratalaz,3,MARIO CABRE - MERIDA,-3.6365859559063,40.40689835465295
Moratalaz,4,MARIO CABRE - MOLINA DE SEGURA,-3.63768034513416,40.4065235528566
Moratalaz,1596,FUENTE CARRANTONA - PAULAR,-3.63032090187713,40.409423442486
Moratalaz,1595,FUENTE CARRANTONA - MARIO CABRE,-3.63260689610187,40.4059300734455
Moratalaz,1154,FUENTE CARRANTONA - LUIS HOYOS SAINZ,-3.63432773114226,40.40375349195438
Moratalaz,1155,FUENTE CARRANTONA - HACIENDA PAVONES,-3.63617734252282,40.40096037305886
Moratalaz,1158,FUENTE CARRANTONA - ENCOMIENDA PALACIOS,-3.63798552563498,40.39827819632688
Moratalaz,1106,FUENTE CARRANTONA - ARROYO FONTARRON,-3.63957873009775,40.39586396363718
Moratalaz,1105,ARROYO FONTARRON - TACONA,-3.64103782189008,40.39621015669736
Moratalaz,1344,AV. MORATALAZ 187 - COLEGIO SENARA - P.P.,-3.64326870671567,40.40894043498565
Moratalaz,1757,HACIENDA PAVONES - INTERCAMBIADOR,-3.63478550200961,40.40053754550286
Moratalaz,1858,HACIENDA  PAVONES - VALDEBERNARDO,-3.63226419425204,40.39985277724873
Moratalaz,1742,FUENTE CARRANTONA - JOSE BERGAMIN,-3.62968507781492,40.41054397217197
Moratalaz,1142,FUENTE CARRANTONA - DR. GARCIA TAPIA,-3.63128275189377,40.40761776318747
Puente de Vallecas,1743,AV. PABLO NERUDA - MALGRAT DE MAR,-3.64111493467102,40.39283338103639
Puente de Vallecas,936,AV. PABLO NERUDA - SAN CLAUDIO,-3.64293676052266,40.39040106648716
Puente de Vallecas,1144,AV. PABLO NERUDA - MIGUEL HERNANDEZ,-3.64040287716953,40.39381008647441
Puente de Vallecas,1298,AV. PABLO NERUDA - DE LOS ANDALUCES,-3.641923357782,40.3917009378472
Puente de Vallecas,1246,EL BOSCO - BENJAMIN PALENCIA,-3.64231886026273,40.39445125055408
Moratalaz,1482,LUIS HOYOS SAINZ 84 - COLEGIO PIO BAROJA - P.P.,-3.63681883377311,40.40407955560713
Moratalaz,1476,PICO ARTILLEROS - LUIS HOYOS SAINZ,-3.63939662077742,40.40594597788649
Moratalaz,1711,HACIENDA PAVONES 271 - P.P.,-3.62931501767499,40.39917703492738
Moratalaz,1748,HACIENDA PAVONES - CARRIL BICI - P.P.,-3.62790302249105,40.39883681425656
Moratalaz,1747,DR. GARCIA TAPIA - CARRIL BICI - P.P.,-3.62536527656819,40.40635684333419
Moratalaz,1783,ARROYO FONTARRON 245 - P.P.,-3.64376827488031,40.396910208655
Moratalaz,1923,ARROYO FONTARRON 24 - P.P. - COLEGIO,-3.63361445061662,40.3952380558661
Puente de Vallecas,1274,AV. RAFAEL ALBERTI - SAN CLAUDIO,-3.63926716198293,40.38897165410312
Puente de Vallecas,4798,LEON FELIPE - CEIP LA RIOJA,-3.63712504808314,40.38803351534169
Puente de Vallecas,1276,MIGUEL HERNANDEZ - LEON FELIPE,-3.63564217168728,40.38738014698693
Moratalaz,2082,DR. GARCIA TAPIA 114 - FONDO DE SACO,-3.64904425362614,40.41233267862516
San Blas,1590,PL. GRECIA - ARCENTALES - SUECIA,-3.60646143454111,40.43492660137996
San Blas,1681,SUECIA - MARIA SEVILLA DIAGO,-3.60601373966957,40.43342126472655
San Blas,1965,SUECIA 81 - CATANIA - P.P.,-3.60564411368049,40.43188608045835
San Blas,1682,SUECIA - JULIA GARCIA BOUTAN,-3.60529331418834,40.43019398461681
San Blas,1964,SUECIA -  MANCHESTER,-3.60510948755267,40.42954931354468
San Blas,1734,SUECIA - ALPES,-3.60480575473998,40.42817015719418
San Blas,1896,SUECIA - BUDAPEST,-3.60446968998653,40.42676847717557
San Blas,1963,SUECIA - BUCAREST,-3.6043083595651,40.42604902266277
San Blas,1959,SUECIA - PSO. GINEBRA (SUR),-3.60449381263262,40.42366955923651
San Blas,1886,SUECIA - FRANCFORT,-3.60629352480861,40.42297642935122
San Blas,1642,NIZA - MARIA SEVILLA DIAGO,-3.60776323292701,40.43321135569376
San Blas,1643,NIZA - JULIA GARCIA BOUTAN,-3.60702410849182,40.43003113802308
San Blas,1982,NIZA - BELGICA - P.P.,-3.60675517671429,40.42880986070762
San Blas,1983,NIZA - AUSTRIA,-3.60634425626053,40.42702887049609
San Blas,1984,PL. GRECIA - AV. ARCENTALES - NIZA,-3.6082330871751,40.4350202418733
San Blas,1894,SOFIA - BUDAPEST,-3.6011176142723,40.42720071883626
San Blas,2012,SUECIA - CALABRIA,-3.6055088063328,40.43108994220753
San Blas,2083,SUECIA - PSO. GINEBRA (NORTE),-3.60395696912464,40.42450395155717
San Blas,2084,NIZA - PSO.  GINEBRA (NORTE),-3.60591940304506,40.42527809431424
San Blas,2085,AV. GUADALAJARA - PSO.  GINEBRA,-3.60659231235843,40.42441587843175
San Blas,5,PL. GRECIA  - PITAGORAS - AV. LUIS ARAGONES,-3.60688162695938,40.43566779093754
San Blas,2277,AV. ARCENTALES - ESTADIO,-3.60072732772368,40.43298898957058
San Blas,2278,AV. LUIS ARAGONES - ESTADIO,-3.60357092094585,40.43799399787673
San Blas,10026,ARCENTALES P.P. - ESTOCOLMO,-3.60360583856958,40.43401215064104
San Blas,10025,SOFIA - JULIA GARCIA BOUTAN,-3.60194979642563,40.4307464464641
San Blas,10023,SOFIA - MANCHESTER,-3.60175952347643,40.42999859693093
San Blas,10024,SOFIA P.P. - BELGICA,-3.60162211867481,40.42943319541151
San Blas,10022,SOFIA - ALBANIA,-3.60143349391449,40.42862986692879
Puente de Vallecas,1097,AV. ENTREVIAS - RENFE,-3.67221024103903,40.38977007087657
Puente de Vallecas,1457,AV. ENTREVIAS - TIMOTEO PEREZ RUBIO,-3.67180187793091,40.38812565100721
Puente de Vallecas,1598,AV. ENTREVIAS 34 - P.P.,-3.67092042951895,40.38563034553621
Puente de Vallecas,1940,AV. ENTREVIAS - SIERRA DE CONTRAVIESA - BUENDIA,-3.67035498726671,40.3843673021894
Puente de Vallecas,1196,AV. ENTREVIAS - CALERO PITA - P.P.,-3.66969914818933,40.38330527869251
Puente de Vallecas,727,AV. ENTREVIAS - HERNANDEZ MAS - IMAGEN,-3.66925067657851,40.38235397172004
Puente de Vallecas,728,AV. ENTREVIAS - LA MANCHA,-3.66875792863546,40.38170339621598
Puente de Vallecas,1966,AV. ENTREVIAS - MEMBEZAR - P.P.,-3.66735859478207,40.38041366948854
Puente de Vallecas,964,AV. ENTREVIAS - SERENA - BENAMEJI,-3.66550809210768,40.37909642903406
Puente de Vallecas,1084,AV. ENTREVIAS - VILLACARRILLO - P.P.,-3.66166491284941,40.37705878071245
Puente de Vallecas,1654,AV. ENTREVIAS - RONDA SUR,-3.65991048725432,40.376510201421
Puente de Vallecas,2148,PUERTO DE BALBARAN - VIZCONDE DE ARLESSON,-3.66796324791758,40.38208192764746
