Longitude,Latitude,image,location
-3.74817912543411,40.4745147317434,https://informo.madrid.es/cameras/Camara08305.jpg?v=39983,M30 - PK25+000 C (NUDO M-40)
-3.68736447015628,40.4739870077803,https://informo.madrid.es/cameras/Camara06302.jpg?v=39983,CASTELLANA - SINESIO DELGADO
-3.67979696748537,40.4295195084571,https://informo.madrid.es/cameras/Camara04313.jpg?v=39983,MARQUES DE SALAMANCA
-3.69123399594272,40.446473189837,https://informo.madrid.es/cameras/Camara06307.jpg?v=39983,CASTELLANA - R. FDEZ VILLAVERDE
-3.69474455396037,40.394460575941,https://informo.madrid.es/cameras/Camara02303.jpg?v=39983,BEATA MARIA DE JESUS
-3.6802354830712,40.3956240202939,https://informo.madrid.es/cameras/Camara02306.jpg?v=39983,MENDEZ ALVARO - PEDRO BOSCH
-3.62756168186269,40.4143742504454,https://informo.madrid.es/cameras/Camara14302.jpg?v=39983,FUENTE CARRANTONA - O'DONNELL
-3.63126933651617,40.4076381696573,https://informo.madrid.es/cameras/Camara14301.jpg?v=39983,FUENTE CARRANTONA - GARCIA TAPIA
-3.62263706811027,40.454459044628,https://informo.madrid.es/cameras/Camara16302.jpg?v=39983,LOS ANDES - MACHUPICHU
-3.64388450158001,40.3891415056695,https://informo.madrid.es/cameras/Camara13303.jpg?v=39983,ALBUFERA - PABLO NERUDA
-3.7616499842713,40.3857042569999,https://informo.madrid.es/cameras/Camara10306.jpg?v=39983,AV POBLADOS - LAS AGUILAS
-3.6697968983246,40.4115766758191,https://informo.madrid.es/cameras/Camara03304.jpg?v=39983,DOCTOR ESQUERDO - NAZARET
-3.67767457554995,40.4487783765525,https://informo.madrid.es/cameras/Camara05305.jpg?v=39983,PLAZA DE CATALUÑA
-3.69402554488404,40.4859047008195,https://informo.madrid.es/cameras/Camara08301.jpg?v=39983,M30 - PK30+500 C (M607)
-3.72814535583846,40.4229444022489,https://informo.madrid.es/cameras/Camara09311.jpg?v=39983,M30 - PK19+000 D (SAN POL DE MAR)
-3.71180572384229,40.471107847124,https://informo.madrid.es/cameras/Camara08314.jpg?v=39983,PIEDRAFITA
-3.62379090298775,40.4182283309521,https://informo.madrid.es/cameras/Camara20302.jpg?v=39983,ALSACIA
-3.68873616586719,40.4349356071215,https://informo.madrid.es/cameras/Camara07304.jpg?v=39983,EMILIO CASTELAR
-3.68395131585049,40.4252254718021,https://informo.madrid.es/cameras/Camara04314.jpg?v=39983,GOYA - VELAZQUEZ
-3.68421152438939,40.4250598496886,https://informo.madrid.es/cameras/Camara04315.jpg?v=39983,VELAZQUEZ - GOYA
-3.66027001272525,40.4317687029554,https://informo.madrid.es/cameras/Camara15307.jpg?v=39983,M30 - PK06+000 D (ALCALA)
-3.69862464728239,40.4605598420622,https://informo.madrid.es/cameras/Camara06311.jpg?v=39983,BRAVO MURILLO - SOR ANGELA DE LA CRUZ
-3.61107227403309,40.4211709422502,https://informo.madrid.es/cameras/Camara20303.jpg?v=39983,AQUITANIA - AJALVIR A VICALVARO
-3.60655910102406,40.4354876571773,https://informo.madrid.es/cameras/Camara20304.jpg?v=39983,PLAZA DE GRECIA
-3.61206624650029,40.4345634117235,https://informo.madrid.es/cameras/Camara20305.jpg?v=39983,ARCENTALES - CANILLEJAS A VICALVARO
-3.62831821945704,40.4245026553321,https://informo.madrid.es/cameras/Camara20301.jpg?v=39983,ARCENTALES - GARCÍA NOBLEJAS
-3.6942382233272,40.3974317962423,https://informo.madrid.es/cameras/Camara02301.jpg?v=39983,DELICIAS-TOMAS BRETON
-3.69055635917563,40.4048742254318,https://informo.madrid.es/cameras/Camara02302.jpg?v=39983,MENDEZ ALVARO . GRAL. LACY
-3.69917659333754,40.3878445242957,https://informo.madrid.es/cameras/Camara12301.jpg?v=39983,GTA DE CADIZ
-3.70611049020367,40.3931470251125,https://informo.madrid.es/cameras/Camara11303.jpg?v=39983,SANTA MARIA DE LA CABEZA - ANTONIO LOPEZ
-3.69596372391544,40.3853600489275,https://informo.madrid.es/cameras/Camara12309.jpg?v=39983,ANTONIO LOPEZ - VADO
-3.72007341440265,40.3696565546441,https://informo.madrid.es/cameras/Camara12304.jpg?v=39983,A42 - PK5+000 (AV POBLADOS)
-3.71950648988237,40.3739016317604,https://informo.madrid.es/cameras/Camara12307.jpg?v=39983,AV POBLADOS - A42
-3.71232185696519,40.3734222062276,https://informo.madrid.es/cameras/Camara12306.jpg?v=39983,AV POBLADOS - RAFAELA YBARRA
-3.69436528337476,40.3708211308595,https://informo.madrid.es/cameras/Camara12305.jpg?v=39983,AV ANDALUCIA - AV POBLADOS
-3.71009141538884,40.3906444966537,https://informo.madrid.es/cameras/Camara12303.jpg?v=39983,A42 - PK2+000 (ANTONIO LOPEZ)
-3.69396814398249,40.3642146867766,https://informo.madrid.es/cameras/Camara12308.jpg?v=39983,AV ANDALUCIA - M40
-3.69935620035459,40.417954778044,https://informo.madrid.es/cameras/Camara01316.jpg?v=39983,ALCALA - SEVILLA
-3.69975868513452,40.4197412324238,https://informo.madrid.es/cameras/Camara01315.jpg?v=39983,GRAN VIA - CLAVEL
-3.58143003603218,40.4691607831339,https://informo.madrid.es/cameras/Camara21301.jpg?v=39983,AV LOGROÑO
-3.6743438808406,40.4671795472619,https://informo.madrid.es/cameras/Camara05309.jpg?v=39983,PIO XII - MEMORIAL
-3.74990064698377,40.3765005891021,https://informo.madrid.es/cameras/Camara10308.jpg?v=39983,AV POBLADOS - EUGENIA DE MONTIJO
-3.67213428975523,40.4710344657796,https://informo.madrid.es/cameras/Camara05301.jpg?v=39983,M30 - PK01+500 C (PIO XII)
-3.66490162389502,40.4602439566372,https://informo.madrid.es/cameras/Camara05302.jpg?v=39983,M30 - PK02+900 D (COSTA RICA)
-3.66566325833329,40.4062050476221,https://informo.madrid.es/cameras/Camara03305.jpg?v=39983,M30 - PK09+100 C (AV MEDITERRANEO)
-3.65870299437435,40.4186483667176,https://informo.madrid.es/cameras/Camara04301.jpg?v=39983,M30 - PK07+600 D (O'DONNELL)
-3.65952087194156,40.4446712905133,https://informo.madrid.es/cameras/Camara15306.jpg?v=39983,M30 - PK04+700 D (AV AMERICA)
-3.70451610535889,40.4819491011951,https://informo.madrid.es/cameras/Camara08302.jpg?v=39983,M30 - PK29+800 C (REALES ACADEMIAS)
-3.72759053880321,40.4728310237106,https://informo.madrid.es/cameras/Camara08304.jpg?v=39983,M30 - PK27+250 C (ISAAC RABIN)
-3.73384844330134,40.3737996875754,https://informo.madrid.es/cameras/Camara11301.jpg?v=39983,AV POBLADOS - VIA LUSITANA
-3.6149193416598,40.3867801212278,https://informo.madrid.es/cameras/Camara18304.jpg?v=39983,HOSPITAL DE VALLECAS
-3.67383487662946,40.4842502114278,https://informo.madrid.es/cameras/Camara16307.jpg?v=39983,M30 - PK00+000 C (MANOTERAS)
-3.69340359300525,40.4129047170404,https://informo.madrid.es/cameras/Camara01323.jpg?v=39983,PASEO DEL PRADO - HUERTAS
-3.69156977082507,40.4221853516363,https://informo.madrid.es/cameras/Camara01322.jpg?v=39983,RECOLETOS - ALMIRANTE
-3.671609921812,40.4318037449321,https://informo.madrid.es/cameras/Camara04316.jpg?v=39983,FRANCISCO SILVELA - AV DE LOS TOREROS
-3.60858175543823,40.4492200202142,https://informo.madrid.es/cameras/Camara20309.jpg?v=39983,M30 - PK06+000 D (ALCALA)
-3.69199494558893,40.4088247427617,https://informo.madrid.es/cameras/Camara01331.jpg?v=39983,T. ATOCHA -  CIUDAD DE BARCELONA
-3.69341037171968,40.4075063499438,https://informo.madrid.es/cameras/Camara01332.jpg?v=39983,T. ATOCHA - RONDA VALENCIA
-3.71184263390804,40.4070283642133,https://informo.madrid.es/cameras/Camara01319.jpg?v=39983,PTA DE TOLEDO - SAN FRANCISCO
-3.71141188347022,40.4072821988773,https://informo.madrid.es/cameras/Camara01330.jpg?v=39983,PTA TOLEDO - CALLE TOLEDO
-3.63606528706361,40.4008816421402,https://informo.madrid.es/cameras/Camara14304.jpg?v=39983,FUENTE CARRANTONA - PAVONES
-3.71289238974273,40.4390500922993,https://informo.madrid.es/cameras/Camara07309.jpg?v=39983,AV FILIPINAS - CEA BERMUDEZ
-3.72467621339365,40.4053509390143,https://informo.madrid.es/cameras/Camara10304.jpg?v=39983,ERMITA DEL SANTO - SAN CONRADO
-3.77944276036352,40.4525248480484,https://informo.madrid.es/cameras/Camara09312.jpg?v=75864,ARROYO POZUELO - CRTA HUMERA
-3.66371261408021,40.367777305632,https://informo.madrid.es/cameras/Camara13306.jpg?v=75864,MERCAMADRID TECNOLOGICO
-3.69311403112182,40.4189623509677,https://informo.madrid.es/cameras/Camara01324.jpg?v=75864,CIBELES 2
-3.74094202082545,40.3929025079723,https://informo.madrid.es/cameras/Camara11305.jpg?v=75864,N. SRA. VALVANERA - VIA CARPETANA
-3.70228360048551,40.3977573545496,https://informo.madrid.es/cameras/Camara02307.jpg?v=75864,SANTA MARIA DE LA CABEZA - ESPERANZA
-3.61378546308108,40.3706003574835,https://informo.madrid.es/cameras/Camara18305.jpg?v=75864,ENSANCHE VALLECAS - GAVIA
-3.61319936511967,40.4222062549054,https://informo.madrid.es/cameras/Camara20311.jpg?v=75864,GUADALAJARA - TOSCANA
-3.62333895540511,40.4169090690885,https://informo.madrid.es/cameras/Camara20310.jpg?v=75864,ALSACIA - AQUITANIA
-3.6615278333932,40.4453457475838,https://informo.madrid.es/cameras/Camara05311.jpg?v=75864,M30 - PK04+600C (Av. de América)
-3.6824758853163,40.4828927269555,https://informo.madrid.es/cameras/Camara05312.jpg?v=75864,M30 PK31+600 C
-3.59159437754714,40.3599003920589,https://informo.madrid.es/cameras/Camara18306.jpg?v=75864,ENSANCHE VALLECAS - GRAN VIA SURESTE
-3.67468192298501,40.4760987242818,https://informo.madrid.es/cameras/Camara05310.jpg?v=75864,M30 - PK00+900 C
-3.59306511901547,40.46054054008,https://informo.madrid.es/cameras/Camara21302.jpg?v=75864,AV LOGROÑO - BAHIA DE CADIZ
-3.69280149865512,40.3414630815143,https://informo.madrid.es/cameras/Camara17302.jpg?v=75864,AV ANDALUCIA - SAN CRISTOBAL
-3.60396397975781,40.4240200736488,https://informo.madrid.es/cameras/Camara20313.jpg?v=75864,GINEBRA - SUECIA
-3.77420459948146,40.3967313941576,https://informo.madrid.es/cameras/Camara11306.jpg?v=75864,AV POBLADOS - VILLAVICIOSA
-3.63941422115586,40.4232333960769,https://informo.madrid.es/cameras/Camara15308.jpg?v=75864,DAROCA - LARGO CABALLERO
-3.68616469992965,40.4910328797468,https://informo.madrid.es/cameras/Camara08319.jpg?v=75864,HERRERA ORIA - N. SRA. VALVERDE
-3.6862740486794,40.380652085913,https://informo.madrid.es/cameras/Camara02311.jpg?v=75864,M30 - PK12+500 C (NUDO SUR - A4)
-3.65898087710185,40.4869466366154,https://informo.madrid.es/cameras/Camara16309.jpg?v=75864,MANOTERAS - CONDE MAYALDE
-3.60168115723861,40.3681416829336,https://informo.madrid.es/cameras/Camara18302.jpg?v=75864,LAS SUERTES - LA GAVIA
-3.67341670552222,40.4390471220064,https://informo.madrid.es/cameras/Camara04317.jpg?v=75864,AV AMERICA - CARTAGENA
-3.72397242904606,40.4918238877517,https://informo.madrid.es/cameras/Camara08320.jpg?v=75864,AV ARROYO DEL MONTE - SENDA DEL INFANTE
-3.72651854580146,40.439995825341,https://informo.madrid.es/cameras/Camara09313.jpg?v=75864,CARDENAL CISNEROS
-3.69756230979756,40.5025916447439,https://informo.madrid.es/cameras/Camara08321.jpg?v=75864,MONTECARMELO - MONASTERIO SUSO YUSO
-3.64811064128344,40.4331776994507,https://informo.madrid.es/cameras/Camara15310.jpg?v=75864,ALCALA - LAGO CONSTANZA
-3.63537557462152,40.462667863938,https://informo.madrid.es/cameras/Camara16310.jpg?v=75864,SILVANO - MACHUPICHU
-3.65624784220915,40.4225365108839,https://informo.madrid.es/cameras/Camara15309.jpg?v=75864,MARQUES DE CORBERA - RICARDO ORTIZ
-3.70581751458576,40.4295984016217,https://informo.madrid.es/cameras/Camara01333.jpg?v=75864,GTA RUIZ JIMENEZ
-3.65591622727829,40.4346127288799,https://informo.madrid.es/cameras/Camara15311.jpg?v=75864,PLAZA JOSE BANUS
-3.73476414459806,40.4341201162155,https://informo.madrid.es/cameras/Camara09314.jpg?v=75864,PTE DE LOS FRANCESES - AV VALLADOLID
-3.67576610387655,40.4723052873904,https://informo.madrid.es/cameras/Camara05313.jpg?v=75864,AV BURGOS - PIO XII
