type,district,id,id_cruce,Longitude,Latitude
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7937,647,-3.72184764337631,40.38528166392734
other,Carabanchel,9211,966,-3.72513761736811,40.38347729967484
other,Carabanchel,9397,966,-3.7249443427259,40.38328858758871
other,Carabanchel,9210,966,-3.72506920276834,40.38333886650475
other,Carabanchel,9398,966,-3.72515886594836,40.38359073109212
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,1071,253,-3.71831562641351,40.38526385851053
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1077,253,-3.7179339397286,40.3846886606234
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1086,253,-3.71706982588208,40.38576473139343
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1085,253,-3.71719478889878,40.38582365249922
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,8289,253,-3.7181022485207,40.38476675380016
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1075,253,-3.71815361454643,40.38489041068051
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1078,253,-3.71783402899596,40.38467789504421
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1079,253,-3.71765723763522,40.38466812232223
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1080,253,-3.71754660922832,40.3846375430463
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1074,253,-3.7182392697004,40.38489299467207
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1073,253,-3.71831264729776,40.38497241019504
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,1082,253,-3.71812591787913,40.38553228799415
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,1081,253,-3.71817560068853,40.3854482509039
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1090,253,-3.71683981772159,40.38529068372797
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1087,253,-3.71690550252508,40.38572112686557
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1088,253,-3.71677767142773,40.38564589936653
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1083,253,-3.71745828673264,40.38578349354233
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1084,253,-3.71726388409386,40.38580219135173
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1089,253,-3.71681604492123,40.38512380011776
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,1072,253,-3.71835642631693,40.38514733689164
other,Carabanchel,4024,482,-3.74672410383472,40.38443776553512
other,Carabanchel,4023,482,-3.74684176297471,40.38443312327849
other,Carabanchel,4022,482,-3.74689539443971,40.38448004852155
other,Carabanchel,4030,482,-3.74702125378022,40.38407378844042
other,Carabanchel,4027,482,-3.74673889207364,40.38409286154815
other,Carabanchel,4026,482,-3.74671721062692,40.38413350549819
other,Carabanchel,4031,482,-3.74717336006439,40.38406312246575
other,Carabanchel,4025,482,-3.74661050455267,40.38438134096754
other,Carabanchel,4028,482,-3.7468438271346,40.38405959703586
other,Carabanchel,4029,482,-3.74691392493243,40.38409950074399
other,Carabanchel,4020,482,-3.74736593843062,40.38433240837827
other,Carabanchel,4021,482,-3.74728083101815,40.38443068512674
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4044,597,-3.72927803489366,40.38352976025067
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4041,597,-3.72941362700708,40.38366796306785
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4042,597,-3.72940779476419,40.38359991071184
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4046,597,-3.72914980487002,40.38364568244344
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4045,597,-3.72920965476904,40.38356323616529
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4043,597,-3.72939024233439,40.38352897826931
other,Carabanchel,9393,515,-3.74780064725975,40.38284875547877
other,Carabanchel,10050,515,-3.74750964144982,40.38285588687967
other,Carabanchel,9391,515,-3.74785866983782,40.38293189412569
other,Carabanchel,9392,515,-3.74776342580428,40.38277476161385
other,Carabanchel,9394,515,-3.74758454324912,40.38279993527554
other,Carabanchel,4059,912,-3.73003364262368,40.3826228863246
other,Carabanchel,4062,912,-3.72983963789669,40.38266758236752
other,Carabanchel,4058,912,-3.72999025421255,40.38276535346277
other,Carabanchel,4057,912,-3.72994694397647,40.38288415568011
other,Carabanchel,4061,912,-3.72985057680681,40.38264461624031
other,Carabanchel,4060,912,-3.72992123510094,40.38260947716851
other,Carabanchel,4069,754,-3.72693856044972,40.38181746970911
other,Carabanchel,4070,754,-3.72679800219532,40.38176994306523
other,Carabanchel,4072,754,-3.72687551781051,40.38160668742251
other,Carabanchel,4071,754,-3.72681629348117,40.38168879580954
other,Carabanchel,4066,740,-3.73113930047755,40.38118232050083
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9090,740,-3.73142824467369,40.3809858320471
other,Carabanchel,4063,740,-3.73143130706611,40.38105650228003
other,Carabanchel,4068,740,-3.73120865719183,40.38095376505468
other,Carabanchel,4065,740,-3.73127645755768,40.38118769026577
other,Carabanchel,4067,740,-3.73113346294418,40.38113158889387
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9091,740,-3.73131206623884,40.38096034135804
other,Carabanchel,4064,740,-3.73140412681626,40.38114376184126
other,Carabanchel,8855,393,-3.74823830620889,40.37800688276091
other,Carabanchel,9395,393,-3.74832715576981,40.37778889641839
other,Carabanchel,9396,393,-3.74823043162164,40.37788449894499
other,Carabanchel,8854,393,-3.74841405231568,40.37807538483154
other,Carabanchel,4092,393,-3.74867353947514,40.37788938160547
other,Carabanchel,4091,393,-3.74852623427229,40.37808190509546
other,Carabanchel,4135,956,-3.7490710003767,40.37946761812992
other,Carabanchel,4136,956,-3.7490532446244,40.37957423258489
other,Carabanchel,4140,956,-3.74878234484915,40.37946971585978
other,Carabanchel,4133,956,-3.74886685782584,40.37936085814935
other,Carabanchel,4139,956,-3.74871503218555,40.37952134209649
other,Carabanchel,4137,956,-3.74895096479717,40.37968985361576
other,Carabanchel,4134,956,-3.74905283330782,40.37933951635901
other,Carabanchel,4138,956,-3.7487904109759,40.37967297970039
other,Carabanchel,9257,752,-3.73289432018973,40.37718541734056
other,Carabanchel,9255,752,-3.73310740102693,40.37711335892583
other,Carabanchel,9256,752,-3.73300561629458,40.37720042477137
other,Carabanchel,9258,752,-3.73271344101257,40.37712656906452
other,Carabanchel,11097,753,-3.7355803704212,40.37497724301873
other,Carabanchel,9272,753,-3.73460117237792,40.37579918641908
other,Carabanchel,9273,753,-3.73442159151311,40.37573069057588
other,Carabanchel,9268,753,-3.73416850831218,40.37594549230779
other,Carabanchel,9269,753,-3.73436416373972,40.3759892458677
other,Carabanchel,9270,753,-3.73449517684109,40.37601412574289
other,Carabanchel,9271,753,-3.73456413482013,40.37591441113668
other,Carabanchel,11096,753,-3.73539236122154,40.37489558139346
other,Carabanchel,10453,506,-3.75149494883209,40.37338640038256
other,Carabanchel,10458,506,-3.7511124392658,40.37380107358381
other,Carabanchel,10455,506,-3.75166545724303,40.37347542597041
other,Carabanchel,4100,506,-3.75125877259,40.37379833385153
other,Carabanchel,10457,506,-3.75108968972896,40.3738467828742
other,Carabanchel,10456,506,-3.75153433921898,40.37345911228301
other,Carabanchel,4099,506,-3.75142514713844,40.37376237664343
other,Carabanchel,10454,506,-3.75138915175099,40.37342759098282
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,6130,766,-3.7471064087252,40.37286342652161
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,6062,766,-3.74730071096513,40.3731164206288
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,6129,766,-3.74725607816365,40.37283051723588
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,6061,766,-3.74727321219122,40.3730028868696
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4049,973,-3.72340605680614,40.38697070601846
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4053,973,-3.72300736457585,40.38704658734935
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4056,973,-3.72332362788425,40.3868789606676
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4055,973,-3.72316998993038,40.3868974064093
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4052,973,-3.72310320702114,40.3871468698476
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4051,973,-3.72327359662995,40.38711719872353
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4050,973,-3.72335814944006,40.38707065463579
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,4054,973,-3.72303839696139,40.38694722637953
other,Carabanchel,9314,797,-3.72614736736005,40.37318614280053
other,Carabanchel,9312,797,-3.72646411834404,40.37325883337552
other,Carabanchel,9313,797,-3.72639703976318,40.37319338535099
other,Carabanchel,9417,797,-3.72618180049592,40.37352811889203
other,Carabanchel,9311,797,-3.72652731919075,40.37342290002385
other,Carabanchel,9418,797,-3.7263231137951,40.373491728377
other,Carabanchel,9294,924,-3.75314301761969,40.37011357007643
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9902,923,-3.75337538080561,40.36602718152817
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9901,923,-3.75351862376097,40.36586633914497
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9903,923,-3.75340306089074,40.36592540699223
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9900,923,-3.75365449855217,40.36582601888183
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9174,2136,-3.75433758026586,40.3752841360742
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9175,2136,-3.75444745280867,40.37533856056832
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,4230,639,-3.70541181555908,40.39397731914026
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,4231,639,-3.70535977589709,40.3939039096358
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4121,938,-3.72990100824424,40.37967873552943
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4122,938,-3.72970769286431,40.37962494149524
other,Carabanchel,9278,671,-3.73594953099828,40.37372449922034
other,Carabanchel,9279,671,-3.73600974545784,40.37394838120095
other,Carabanchel,9280,671,-3.73614255828381,40.37413894689274
other,Carabanchel,9281,671,-3.73632690271948,40.37421633751117
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7895,927,-3.73064788450945,40.38815204535364
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7893,927,-3.73081204885973,40.38802927056305
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7894,927,-3.73060771696237,40.38805352010321
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7892,927,-3.73087139796786,40.38802889577002
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7891,927,-3.73094236869758,40.38807009483956
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7896,927,-3.73075797294385,40.38825920608015
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6127,949,-3.70873999629403,40.39301625785609
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6128,949,-3.70890521557706,40.39304862569649
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1337,1041,-3.7448098384086,40.38815952329718
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9824,1041,-3.74505660971966,40.38801845229826
other,Carabanchel,5724,1041,-3.74434171244173,40.38795181040854
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1344,1041,-3.74515336633336,40.38777691318102
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6223,1041,-3.74546329306648,40.38772938705837
other,Carabanchel,5651,1041,-3.74545418304049,40.3878567549105
other,Carabanchel,5650,1041,-3.74538852276824,40.38795185266935
other,Carabanchel,5725,1041,-3.74440685801831,40.3880279258135
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1342,1041,-3.74461113089288,40.3877670073821
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6222,1041,-3.74553763721106,40.38780566614705
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1341,1041,-3.74449442953347,40.38781148709712
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1343,1041,-3.74501540187867,40.38778917157442
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1340,1041,-3.74454388818366,40.38816815233313
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,9825,1041,-3.744997442587,40.3878985230815
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7876,967,-3.74514242743397,40.37631317435874
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7877,967,-3.74496852471535,40.37641162300831
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7879,967,-3.74503087682276,40.3762072479188
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7878,967,-3.7448550007955,40.37625096123937
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,3996,969,-3.74191949777541,40.38660963293946
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,3997,969,-3.74191543681565,40.3865038495868
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,8641,969,-3.74145267224197,40.38641849827774
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,8473,969,-3.74147157349835,40.38629884688914
other,Carabanchel,9339,1007,-3.72485346068434,40.40064405387302
other,Carabanchel,9341,1007,-3.7250507101379,40.4004376065111
other,Carabanchel,9342,1007,-3.72510945609411,40.40033572202301
other,Carabanchel,9344,1007,-3.72538239496064,40.4003849859585
other,Carabanchel,9343,1007,-3.72520154906133,40.40036738562318
other,Carabanchel,9346,1007,-3.72560866969198,40.40034590367207
other,Carabanchel,9340,1007,-3.72498502320606,40.40058310362865
other,Carabanchel,9345,1007,-3.72545219281928,40.4003570995019
other,Carabanchel,9351,1008,-3.72438016741933,40.40274936434762
other,Carabanchel,9350,1008,-3.72492169513219,40.40215614473719
other,Carabanchel,9354,1008,-3.72465104061847,40.40283871782844
other,Carabanchel,9349,1008,-3.72466957561819,40.4021176003313
other,Carabanchel,9348,1008,-3.72452129612224,40.40213634659948
other,Carabanchel,9353,1008,-3.72451887553495,40.40284390297816
other,Carabanchel,9347,1008,-3.72442751269331,40.40220281112466
other,Carabanchel,9356,1008,-3.72487975328573,40.40264753991797
other,Carabanchel,9355,1008,-3.72470555568241,40.40266892838046
other,Carabanchel,9352,1008,-3.72433753338347,40.40262109384506
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7062,1009,-3.7125072694261,40.39100635645872
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7064,1009,-3.71296241293103,40.3908785354453
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7063,1009,-3.71278679736157,40.39097862475922
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7061,1009,-3.7122185147081,40.39057476581499
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7060,1009,-3.71237400631774,40.3904158561638
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7058,1009,-3.71260098793467,40.39045778542241
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7059,1009,-3.71283563790532,40.39045895359757
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7057,1009,-3.71209023548161,40.39068924609097
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7056,1009,-3.71220941966961,40.39075311936048
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6962,1010,-3.73326059880119,40.37402863938166
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6964,1010,-3.73357099492258,40.37415198618377
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6963,1010,-3.73334990740958,40.37405882186432
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6965,1010,-3.73347455150273,40.37408466112383
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6620,1010,-3.73480999917623,40.37384932356328
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6619,1010,-3.73303400739534,40.37351049211732
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6968,1010,-3.73387927536038,40.37425783304133
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6621,1010,-3.73479776359219,40.37364878550324
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6618,1010,-3.73304925390214,40.37368916834894
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6966,1010,-3.73404462109983,40.37418159330808
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,8939,1069,-3.74234967908552,40.38291059543596
other,Carabanchel,8941,1069,-3.74240266941636,40.38274078580432
other,Carabanchel,8940,1069,-3.74229329631848,40.38267143497391
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6199,1074,-3.74442135330162,40.38163411470242
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6198,1074,-3.74425108437344,40.38160639169624
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1384,1128,-3.71547270133544,40.39410272558086
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1385,1128,-3.71558464027734,40.39404586085288
other,Carabanchel,4123,1150,-3.72829023763248,40.38076743647709
other,Carabanchel,4124,1150,-3.7280746376256,40.38069833084977
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,5871,1149,-3.73726401251889,40.39112309544406
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,5868,1149,-3.73734591059967,40.39118973388294
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,5869,1149,-3.73722920224158,40.3911997484559
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,5870,1149,-3.73731763014086,40.39097288530068
other,Carabanchel,9331,933,-3.75427003168976,40.37213911419129
other,Carabanchel,9333,933,-3.75446084671165,40.37198406982716
other,Carabanchel,9334,933,-3.75439506529691,40.37190868837339
other,Carabanchel,9332,933,-3.75416352322534,40.37214068021287
other,Carabanchel,9325,965,-3.75518374986012,40.37826547273931
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,5136,965,-3.75559365917385,40.37835434937128
other,Carabanchel,9328,965,-3.75493423837412,40.37806319776558
other,Carabanchel,9327,965,-3.75505204182607,40.3781029480602
other,Carabanchel,9326,965,-3.75514753545721,40.37818554179598
other,Carabanchel,9324,965,-3.75481916097071,40.37775722137217
other,Carabanchel,9323,965,-3.75490794310032,40.37759587125278
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,5137,965,-3.755794250789,40.37821616996348
other,Carabanchel,9362,1086,-3.75079329353744,40.37536619799226
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6124,1086,-3.75072341623901,40.37533864481716
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6125,1086,-3.75109543975227,40.37548640279533
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6126,1086,-3.75106361825247,40.37557658569913
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4098,1086,-3.75052705805011,40.37588103291268
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4097,1086,-3.75068529175006,40.3759357162207
other,Carabanchel,9361,1086,-3.75097300302919,40.37535646663142
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6123,1086,-3.75066897535825,40.37544940122364
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1059,1202,-3.72063591087781,40.38367222890969
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1058,1202,-3.72076100969921,40.38369758488933
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1061,1202,-3.7207249824079,40.38383627579945
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1062,1202,-3.72064788424515,40.38394494359621
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1057,1202,-3.72081506987544,40.38376538263285
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH),Carabanchel,1060,1202,-3.72059896926782,40.38359171492615
other,Carabanchel,9322,1208,-3.72522447043807,40.39053647142841
other,Carabanchel,9321,1208,-3.72498364285204,40.39060856372528
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7007,1322,-3.75340741993322,40.36388482119818
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7006,1322,-3.75358628691384,40.36408817575531
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7004,1322,-3.75367186519358,40.36403534493402
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7003,1322,-3.75381105186192,40.36405073694976
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7005,1322,-3.75346821321745,40.36407368750297
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,7008,1322,-3.7534236470764,40.36397048283255
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6011,1328,-3.72185204897306,40.37362367389049
other,Carabanchel,9316,1328,-3.72270880128143,40.37341931331679
other,Carabanchel,9315,1328,-3.7228491703198,40.37342349072869
other,Carabanchel,9318,1328,-3.72301827464621,40.3736680223212
other,Carabanchel,10282,1328,-3.72296412775675,40.373557325736
other,Carabanchel,9317,1328,-3.72295910310529,40.3734746732603
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6012,1328,-3.7219191190781,40.37374463421251
other,Carabanchel,9319,1328,-3.72189901568545,40.3734609387021
other,Carabanchel,9320,1328,-3.7217295446223,40.37346183515495
other,Carabanchel,9292,1332,-3.73866531920697,40.37394591593642
other,Carabanchel,9290,1332,-3.73840473436013,40.37369889084573
other,Carabanchel,9291,1332,-3.73850607279279,40.37389901113918
other,Carabanchel,9293,1332,-3.73881676576174,40.37394293071677
other,Carabanchel,9287,1333,-3.74220947690696,40.37297171762409
other,Carabanchel,9284,1333,-3.74242841397695,40.37335027745892
other,Carabanchel,9286,1333,-3.74224674809698,40.37304932842336
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6201,1333,-3.74175808612023,40.37341193422415
other,Carabanchel,9288,1333,-3.74200326405303,40.37290161889548
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6200,1333,-3.74165066450102,40.37324550698519
other,Carabanchel,9452,1333,-3.74222874195306,40.37357326833905
other,Carabanchel,9289,1333,-3.7419047952995,40.37286368275861
other,Carabanchel,9285,1333,-3.74229581240025,40.37318043003429
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6623,1339,-3.74513240422514,40.37397189760275
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,6622,1339,-3.74503422636405,40.37410938022695
other,Carabanchel,9296,1338,-3.74640887435819,40.37501223357395
other,Carabanchel,9297,1338,-3.7466607261843,40.37508677272871
other,Carabanchel,9298,1338,-3.74676059743748,40.37495339144997
other,Carabanchel,9295,1338,-3.74651821350292,40.37507760688988
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4096,1340,-3.74953403532995,40.37624449165801
other,Carabanchel,9445,1340,-3.74964000927608,40.37665384396663
AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE),Carabanchel,5738,1340,-3.74947111142932,40.37707850662923
other,Carabanchel,9444,1340,-3.74976395135366,40.37665304045031
AVISADOR ACUSTICO (ANTIGUO - RELOJ INDEPENDIENTE O MECANICO),Carabanchel,4093,1340,-3.7505390118632,40.3765964132832
other,Carabanchel,9443,1340,-3.74983510275015,40.37662067679418
other,Carabanchel,9442,1340,-3.74988550487248,40.37665179654252
