X,Y,Z,description,
-3.67979696748537,40.4295195084571,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara04313.jpg?v=39983  width=300 height=220/><br/>MARQUES DE SALAMANCA</div>
-3.69123399594272,40.446473189837,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara06307.jpg?v=39983  width=300 height=220/><br/>CASTELLANA - R. FDEZ VILLAVERDE</div>
-3.69474455396037,40.394460575941,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02303.jpg?v=39983  width=300 height=220/><br/>BEATA MARIA DE JESUS</div>
-3.6802354830712,40.3956240202939,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02306.jpg?v=39983  width=300 height=220/><br/>MENDEZ ALVARO - PEDRO BOSCH</div>
-3.62756168186269,40.4143742504454,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara14302.jpg?v=39983  width=300 height=220/><br/>FUENTE CARRANTONA - O'DONNELL</div>
-3.63126933651617,40.4076381696573,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara14301.jpg?v=39983  width=300 height=220/><br/>FUENTE CARRANTONA - GARCIA TAPIA</div>
-3.62263706811027,40.454459044628,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara16302.jpg?v=39983  width=300 height=220/><br/>LOS ANDES - MACHUPICHU</div>
-3.64388450158001,40.3891415056695,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara13303.jpg?v=39983  width=300 height=220/><br/>ALBUFERA - PABLO NERUDA</div>
-3.7616499842713,40.3857042569999,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara10306.jpg?v=39983  width=300 height=220/><br/>AV POBLADOS - LAS AGUILAS</div>
-3.6697968983246,40.4115766758191,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara03304.jpg?v=39983  width=300 height=220/><br/>DOCTOR ESQUERDO - NAZARET</div>
-3.67767457554995,40.4487783765525,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara05305.jpg?v=39983  width=300 height=220/><br/>PLAZA DE CATALUÑA</div>
-3.69402554488404,40.4859047008195,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08301.jpg?v=39983  width=300 height=220/><br/>M30 - PK30+500 C (M607)</div>
-3.72814535583846,40.4229444022489,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara09311.jpg?v=39983  width=300 height=220/><br/>M30 - PK19+000 D (SAN POL DE MAR)</div>
-3.71180572384229,40.471107847124,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara08314.jpg?v=39983  width=300 height=220/><br/>PIEDRAFITA</div>
-3.62379090298775,40.4182283309521,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20302.jpg?v=39983  width=300 height=220/><br/>ALSACIA</div>
-3.68873616586719,40.4349356071215,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara07304.jpg?v=39983  width=300 height=220/><br/>EMILIO CASTELAR</div>
-3.68395131585049,40.4252254718021,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara04314.jpg?v=39983  width=300 height=220/><br/>GOYA - VELAZQUEZ</div>
-3.68421152438939,40.4250598496886,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara04315.jpg?v=39983  width=300 height=220/><br/>VELAZQUEZ - GOYA</div>
-3.66027001272525,40.4317687029554,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara15307.jpg?v=39983  width=300 height=220/><br/>M30 - PK06+000 D (ALCALA)</div>
-3.69862464728239,40.4605598420622,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara06311.jpg?v=39983  width=300 height=220/><br/>BRAVO MURILLO - SOR ANGELA DE LA CRUZ</div>
-3.61107227403309,40.4211709422502,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20303.jpg?v=39983  width=300 height=220/><br/>AQUITANIA - AJALVIR A VICALVARO</div>
-3.60655910102406,40.4354876571773,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20304.jpg?v=39983  width=300 height=220/><br/>PLAZA DE GRECIA</div>
-3.61206624650029,40.4345634117235,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20305.jpg?v=39983  width=300 height=220/><br/>ARCENTALES - CANILLEJAS A VICALVARO</div>
-3.62831821945704,40.4245026553321,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara20301.jpg?v=39983  width=300 height=220/><br/>ARCENTALES - GARCÍA NOBLEJAS</div>
-3.6942382233272,40.3974317962423,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02301.jpg?v=39983  width=300 height=220/><br/>DELICIAS-TOMAS BRETON</div>
-3.69055635917563,40.4048742254318,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara02302.jpg?v=39983  width=300 height=220/><br/>MENDEZ ALVARO . GRAL. LACY</div>
-3.69917659333754,40.3878445242957,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12301.jpg?v=39983  width=300 height=220/><br/>GTA DE CADIZ</div>
-3.70611049020367,40.3931470251125,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara11303.jpg?v=39983  width=300 height=220/><br/>SANTA MARIA DE LA CABEZA - ANTONIO LOPEZ</div>
-3.69596372391544,40.3853600489275,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12309.jpg?v=39983  width=300 height=220/><br/>ANTONIO LOPEZ - VADO</div>
-3.72007341440265,40.3696565546441,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12304.jpg?v=39983  width=300 height=220/><br/>A42 - PK5+000 (AV POBLADOS)</div>
-3.71950648988237,40.3739016317604,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12307.jpg?v=39983  width=300 height=220/><br/>AV POBLADOS - A42</div>
-3.71232185696519,40.3734222062276,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12306.jpg?v=39983  width=300 height=220/><br/>AV POBLADOS - RAFAELA YBARRA</div>
-3.69436528337476,40.3708211308595,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12305.jpg?v=39983  width=300 height=220/><br/>AV ANDALUCIA - AV POBLADOS</div>
-3.71009141538884,40.3906444966537,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12303.jpg?v=39983  width=300 height=220/><br/>A42 - PK2+000 (ANTONIO LOPEZ)</div>
-3.69396814398249,40.3642146867766,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara12308.jpg?v=39983  width=300 height=220/><br/>AV ANDALUCIA - M40</div>
-3.69935620035459,40.417954778044,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara01316.jpg?v=39983  width=300 height=220/><br/>ALCALA - SEVILLA</div>
-3.69975868513452,40.4197412324238,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara01315.jpg?v=39983  width=300 height=220/><br/>GRAN VIA - CLAVEL</div>
-3.58143003603218,40.4691607831339,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara21301.jpg?v=39983  width=300 height=220/><br/>AV LOGROÑO</div>
-3.6743438808406,40.4671795472619,0,<div align=center><img src=https://informo.madrid.es/cameras/Camara05309.jpg?v=39983  width=300 height=220/><br/>PIO XII - MEMORIAL</div>
