"tipo_elem";distrito;id;id_cruce;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4462;40;"2020-03-24 00:00:00";441340.402704677;4474966.878885203;-3.69149054120754;40.42326616461078
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4459;40;"2020-03-24 00:00:00";441368.350358331;4474932.725098521;-3.69115796251891;40.42296046060864
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4539;374;"2018-08-22 00:00:00";440674.029188756;4474900.439844578;-3.69933912915715;40.42262040330129
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4538;374;"2018-08-22 00:00:00";440680.871149358;4474907.543479617;-3.69925914394871;40.4226848839982
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4540;374;"2018-08-22 00:00:00";440682.709026711;4474910.80304293;-3.69923778447396;40.42271437870374
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4537;374;"2018-08-22 00:00:00";440671.38888422;4474911.51493939;-3.69937128436571;40.42271998470449
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8668;45;"2018-11-10 00:00:00";439948.127547129;4474769.133305257;-3.70788309844556;40.4213854602706
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8669;45;"2018-11-10 00:00:00";439932.804737303;4474773.36859876;-3.70806410855274;40.42142250773404
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8671;45;"2018-11-10 00:00:00";439927.814136818;4474811.05452201;-3.70812649275241;40.42176163940212
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8667;45;"2018-11-10 00:00:00";439967.950087281;4474755.62147078;-3.70764817451365;40.42126516985677
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8673;45;"2018-11-10 00:00:00";439943.440071305;4474810.788342432;-3.70794228358999;40.42176036951012
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8670;45;"2018-11-10 00:00:00";439921.183505131;4474791.962570236;-3.7082028447965;40.42158917168931
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8672;45;"2018-11-10 00:00:00";439955.470532398;4474801.808195436;-3.70779963176257;40.421680340487
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8666;45;"2018-11-10 00:00:00";439971.249614697;4474774.134046479;-3.70761103049528;40.42143217763037
"other";1;5633;2158;"2024-11-19 00:00:00";441221.459162041;4473595.113723462;-3.69276581120132;40.41090023543091
"other";1;5634;2158;"2024-11-19 00:00:00";441233.109455015;4473598.430687532;-3.69262881634024;40.41093093889807
"other";1;5635;2158;"2024-11-19 00:00:00";441250.040810355;4473601.435088409;-3.69242955397169;40.41095919923021
"other";1;5632;2158;"2024-11-19 00:00:00";441204.866484669;4473594.539611928;-3.69296130642812;40.41089389170784
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8677;526;"2018-11-09 00:00:00";440017.913339532;4474731.744009883;-3.70705700615712;40.42105367390418
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8678;526;"2018-11-09 00:00:00";440024.732943938;4474705.808847673;-3.70697417792896;40.42082052964126
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;6987;526;"2018-11-09 00:00:00";440042.777841756;4474714.428192127;-3.70676229693941;40.42089947707081
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8679;526;"2018-11-09 00:00:00";440015.536810724;4474713.730610367;-3.70708331912399;40.42089122963313
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;6986;526;"2018-11-09 00:00:00";440038.534993299;4474717.917984265;-3.70681263611437;40.42093060898944
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8676;526;"2018-11-09 00:00:00";440007.305066012;4474719.13376916;-3.70718085576994;40.42093931031279
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8664;43;"2018-11-09 00:00:00";440080.747327507;4474682.007904775;-3.70631169882281;40.42061015524101
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8663;43;"2018-11-09 00:00:00";440080.308303659;4474641.195903482;-3.70631302832811;40.42024247032812
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8660;43;"2018-11-09 00:00:00";440139.774514358;4474652.937639352;-3.70561321639598;40.42035252524932
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8665;43;"2018-11-09 00:00:00";440076.796112871;4474660.969193288;-3.70635628895446;40.42042034431403
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8658;43;"2018-11-09 00:00:00";440155.854838849;4474638.303511067;-3.70542230324855;40.42022185087285
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8659;43;"2018-11-09 00:00:00";440147.625293767;4474651.594742874;-3.70552055418879;40.42034099254315
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8661;43;"2018-11-09 00:00:00";440131.547267146;4474653.16641002;-3.70571021111716;40.42035399423553
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8662;43;"2018-11-09 00:00:00";440097.620061745;4474635.616408359;-3.70610845235781;40.42019345407419
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8526;44;"2018-11-11 00:00:00";440280.51650454;4474640.967196741;-3.70395318962317;40.42025480261505
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8395;44;"2018-11-11 00:00:00";440290.050121703;4474637.937184641;-3.70384053411368;40.42022819100765
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4526;44;"2018-11-11 00:00:00";440287.133810131;4474625.203033135;-3.70387371251354;40.4201132665734
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4528;44;"2018-11-11 00:00:00";440296.11074088;4474639.341365124;-3.70376923053355;40.42024127538474
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4525;44;"2018-11-11 00:00:00";440279.341525759;4474626.064197273;-3.70396563944007;40.42012046513395
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4527;44;"2018-11-11 00:00:00";440308.519063275;4474623.3939449;-3.70362147910401;40.42009850378344
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8401;44;"2018-11-11 00:00:00";440219.479501497;4474644.733049138;-3.70467297568983;40.42028434443065
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8400;44;"2018-11-11 00:00:00";440199.875203704;4474646.698325967;-3.70490423286766;40.42030063992738
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8398;44;"2018-11-11 00:00:00";440207.882510788;4474646.224865933;-3.70480980762195;40.4202969501851
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8397;44;"2018-11-11 00:00:00";440206.79802662;4474631.085943142;-3.70482116691703;40.42016049382294
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8396;44;"2018-11-11 00:00:00";440198.497570238;4474633.93084224;-3.70491927025308;40.42018552551253
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8399;44;"2018-11-11 00:00:00";440220.32407609;4474632.280764193;-3.70466185036525;40.42017222914537
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4520;173;"2018-11-11 00:00:00";440416.618666492;4474611.781608959;-3.7023462432323;40.42000164178926
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8421;173;"2018-11-11 00:00:00";440388.167215501;4474613.530941277;-3.70268175817063;40.42001536288068
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4515;173;"2018-11-11 00:00:00";440355.046156821;4474631.679006246;-3.70307385082551;40.42017647574943
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4517;173;"2018-11-11 00:00:00";440356.438830291;4474618.569492766;-3.70305620621204;40.42005847894966
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4524;173;"2018-11-11 00:00:00";440417.376683299;4474627.54443425;-3.70233878541274;40.42014369498391
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8523;173;"2018-11-11 00:00:00";440432.76545593;4474623.507440798;-3.70215702283818;40.42010842959464
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8525;173;"2018-11-11 00:00:00";440362.442396497;4474617.435016349;-3.70298533706713;40.42004868934617
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8422;173;"2018-11-11 00:00:00";440380.983078026;4474628.666696688;-3.70276785490375;40.42015119815967
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4523;173;"2018-11-11 00:00:00";440425.58816664;4474624.899163251;-3.70224175046998;40.4201204530695
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4516;173;"2018-11-11 00:00:00";440362.590692318;4474633.231615176;-3.70298507042189;40.42019100311953
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8524;173;"2018-11-11 00:00:00";440431.497199767;4474611.217909536;-3.70217082043423;40.41999762894419
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4519;173;"2018-11-11 00:00:00";440406.527900044;4474614.196093641;-3.70246540711633;40.42002267000206
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9811;47;"2018-11-11 00:00:00";440493.33861732;4474605.99593742;-3.70144142059855;40.4199550116273
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9810;47;"2018-11-11 00:00:00";440493.892279721;4474618.492888776;-3.70143606398858;40.42006762963834
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8546;47;"2018-11-11 00:00:00";440516.297413796;4474624.727982153;-3.70117256245951;40.42012540020591
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8545;47;"2018-11-11 00:00:00";440520.597059775;4474620.352171826;-3.70112147413006;40.42008628819091
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8540;47;"2018-11-11 00:00:00";440478.148437584;4474619.292985445;-3.70162170828264;40.42007371127966
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8541;47;"2018-11-11 00:00:00";440507.672696409;4474605.361667953;-3.70127240871256;40.41995032275452
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9812;47;"2018-11-11 00:00:00";440507.197753949;4474617.860131743;-3.70127917591515;40.42006288084551
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9813;47;"2018-11-11 00:00:00";440474.988663431;4474604.985283828;-3.70165761275762;40.41994459475309
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8656;48;"2018-11-11 00:00:00";440647.578765828;4474572.897565944;-3.69962033749615;40.41966786141999
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8655;48;"2018-11-11 00:00:00";440649.380054853;4474590.929824903;-3.69960078895856;40.41983043304013
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8654;48;"2018-11-11 00:00:00";440638.791832624;4474590.017343963;-3.69972550458887;40.41982145772295
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8653;48;"2018-11-11 00:00:00";440660.824804003;4474583.354511439;-3.69946518568832;40.41976300722138
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8652;48;"2018-11-11 00:00:00";440662.197937841;4474567.6742105;-3.69944753794675;40.41962184954095
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8657;48;"2018-11-11 00:00:00";440636.491261574;4474574.670877961;-3.69975118841545;40.41968304536297
"other";1;6206;2185;"2024-11-18 00:00:00";440732.119664545;4475400.601801707;-3.69870102438197;40.42713023628083
"other";1;6207;2185;"2024-11-18 00:00:00";440728.270463188;4475393.028637526;-3.69874569284866;40.42706173946411
"other";1;6208;2185;"2024-11-18 00:00:00";440716.96252871;4475391.28939071;-3.69887882883693;40.42704526579025
"other";1;6209;2185;"2024-11-18 00:00:00";440700.534927388;4475400.467395387;-3.69907333375776;40.42712677471681
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9841;28;"2022-08-27 00:00:00";441005.399623996;4474504.595304525;-3.69539646192247;40.41907800639441
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9843;28;"2022-08-27 00:00:00";440968.839635531;4474465.001172208;-3.69582370630046;40.41871873064494
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9974;28;"2018-11-19 00:00:00";440988.477556677;4474509.825418396;-3.69559640143466;40.41912392194567
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4502;28;"2018-11-19 00:00:00";440992.355695136;4474518.691069914;-3.69555151373459;40.41920406302435
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9844;28;"2022-08-27 00:00:00";440973.936997186;4474455.621333245;-3.69576275538657;40.41863459409529
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9973;28;"2022-08-27 00:00:00";441011.396179067;4474477.303730682;-3.69532325149938;40.41883257578707
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9842;28;"2022-08-27 00:00:00";441007.959863466;4474493.74173855;-3.69536527861402;40.41898041372306
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4501;28;"2022-08-27 00:00:00";441010.329385324;4474484.119168081;-3.69533645748297;40.41889389692476
"other";1;4541;29;"2015-10-06 00:00:00";441112.857440234;4474531.5991847;-3.69413239575849;40.41932888162149
"other";1;4546;29;"2015-10-06 00:00:00";441147.925230339;4474475.454660057;-3.69371386759317;40.41882558525572
"other";1;4545;29;"2015-10-06 00:00:00";441131.549284227;4474479.223351939;-3.69390723307304;40.41885837716767
"other";1;4543;29;"2015-10-06 00:00:00";441117.717849702;4474518.936691067;-3.69407393534274;40.41921515566128
"other";1;4544;29;"2015-10-06 00:00:00";441120.917936277;4474506.691581234;-3.69403508339985;40.41910507218925
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4552;29;"2015-10-06 00:00:00";441184.235674841;4474586.898803754;-3.69329619703059;40.41983209555215
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;9975;29;"2015-10-06 00:00:00";441122.465349647;4474500.931042386;-3.69401631131923;40.41905328794022
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4551;29;"2015-10-06 00:00:00";441177.99813009;4474589.075864281;-3.69336991890778;40.41985126667419
"other";1;4553;29;"2015-10-06 00:00:00";441215.473834535;4474593.942763329;-3.6929286509906;40.41989775832197
"other";1;4554;29;"2015-10-06 00:00:00";441242.613887211;4474589.80349716;-3.69260837458391;40.41986238661676
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4555;29;"2015-10-06 00:00:00";441253.587018266;4474587.491798172;-3.69247882316815;40.41984233645235
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4556;29;"2015-10-06 00:00:00";441262.151138168;4474584.349086322;-3.69237758954662;40.41981462993083
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4549;29;"2015-10-06 00:00:00";441228.372866824;4474477.389692873;-3.69276584245626;40.4188487024998
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4550;29;"2015-10-06 00:00:00";441238.766498143;4474476.094600486;-3.69264321719953;40.41883776966236
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4547;29;"2015-10-06 00:00:00";441191.439198407;4474467.745051435;-3.69320027312704;40.41875920959039
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4559;29;"2015-10-06 00:00:00";441294.062228301;4474552.0611861;-3.6919984804144;40.41952601663156
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4558;29;"2015-10-06 00:00:00";441286.047174781;4474553.226631603;-3.69209305921806;40.41953595004988
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4560;29;"2015-10-06 00:00:00";441298.703857442;4474538.442629807;-3.69194251385822;40.41940366145398
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4557;29;"2015-10-06 00:00:00";441283.314987284;4474567.454261941;-3.69212657628764;40.41966392672027
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9007;29;"2020-02-20 00:00:00";441232.501633045;4474593.772547288;-3.69272793225073;40.41989742766025
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9006;29;"2020-02-20 00:00:00";441231.31369746;4474586.619919308;-3.69274127325148;40.41983290940462
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE)";1;4548;29;"2015-10-06 00:00:00";441215.924639186;4474466.882054471;-3.69291159360071;40.41875316530439
"other";1;4542;29;"2015-10-06 00:00:00";441115.241410395;4474521.941938301;-3.6941034025396;40.41924205315392
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4500;30;"2018-11-10 00:00:00";440865.476468651;4474436.162267125;-3.69703932223106;40.41845159723643
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4498;30;"2018-11-10 00:00:00";440860.78943883;4474448.385532317;-3.69709570255286;40.41856137721634
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9846;30;"2022-08-27 00:00:00";440923.471960943;4474443.299819598;-3.69635641993456;40.41852001491475
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4499;30;"2018-11-10 00:00:00";440863.222533225;4474441.802885011;-3.69706641274339;40.41850225046887
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;9845;30;"2022-08-27 00:00:00";440917.561109249;4474451.328283406;-3.6964268341868;40.41859191955263
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8650;30;"2018-11-10 00:00:00";440879.762392536;4474499.672517312;-3.69687684432239;40.41902474317791
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8651;30;"2018-11-10 00:00:00";440873.523260048;4474483.824347905;-3.69694890932018;40.41888153196754
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4497;30;"2018-11-10 00:00:00";440857.155690372;4474458.716069676;-3.69713949249429;40.4186541814209
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8861;31;"2019-03-08 00:00:00";440751.671512464;4474420.637925667;-3.69837924052017;40.41830365173062
"other";1;6369;31;"2024-11-20 00:00:00";440745.77170057;4474335.521340263;-3.69844084917648;40.41753646064213
"other";1;6370;31;"2024-11-20 00:00:00";440738.065494503;4474334.840326703;-3.69853161383973;40.4175297770128
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8860;31;"2019-03-08 00:00:00";440766.986971665;4474401.629632432;-3.69819695475564;40.41813350617928
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8976;31;"2019-10-16 00:00:00";440739.764337029;4474392.239632484;-3.69851693848357;40.41804697846484
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8977;31;"2019-10-16 00:00:00";440734.207129288;4474387.834887877;-3.69858202779773;40.41800690266537
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;5761;32;"2019-03-08 00:00:00";440666.741411245;4474397.274389881;-3.6993780889783;40.41808713076807
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4489;32;"2019-10-16 00:00:00";440658.897027711;4474375.670308493;-3.69946853084835;40.41789195155948
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4490;32;"2019-12-10 00:00:00";440635.079663659;4474336.768795743;-3.69974562147928;40.41753980947174
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;5760;32;"2019-03-08 00:00:00";440662.577370852;4474395.560068676;-3.69942700831384;40.41807139044497
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8934;32;"2019-12-10 00:00:00";440628.895821908;4474340.429999641;-3.69981884818655;40.41757235019777
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;8933;32;"2019-10-16 00:00:00";440660.466578735;4474371.92195508;-3.69944968176501;40.41785829652013
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4473;33;"2020-04-21 00:00:00";441317.167444698;4474851.612866321;-3.69175378678235;40.42222615398354
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4474;33;"2020-04-21 00:00:00";441337.034444198;4474844.475962187;-3.69151895220568;40.42216326220372
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4483;33;"2020-04-21 00:00:00";441253.916886613;4474803.19428573;-3.69249486043953;40.42178551267463
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4471;33;"2020-04-21 00:00:00";441311.679017526;4474870.35057011;-3.69182020925012;40.42239456521379
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4469;33;"2020-04-21 00:00:00";441276.212139898;4474863.837507586;-3.69223766379177;40.42233339001542
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4475;33;"2020-04-21 00:00:00";441345.921088297;4474847.453880683;-3.69141447836393;40.42219071522884
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4484;33;"2020-04-21 00:00:00";441262.335257375;4474800.508706862;-3.69239538407185;40.42176191398763
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4476;33;"2020-04-21 00:00:00";441355.151851125;4474844.074814518;-3.6913053619915;40.42216092560342
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4482;33;"2020-04-21 00:00:00";441248.379454295;4474812.594555004;-3.69256099926395;40.42186980388511
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4472;33;"2020-04-21 00:00:00";441313.878604842;4474877.326060628;-3.69179492597204;40.42245755895986
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4486;33;"2020-04-21 00:00:00";441281.662093002;4474809.145191631;-3.69216837393979;40.42184107972535
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4485;33;"2020-04-21 00:00:00";441286.632918273;4474817.538204307;-3.69211055710156;40.42191703882796
"AVISADOR ACUSTICO (MODERNO - DIGITAL PROGRAMABLE - BLUETOOTH)";1;4481;33;"2020-04-21 00:00:00";441250.131608348;4474817.200447783;-3.69254077191186;40.42191141971508
